stage,epoch,loss,recon_loss,kl_loss,calendar_loss,val_recon_loss,dyn_loss,price_loss,exec_loss,val_dyn_loss,val_price_loss,val_exec_loss
vae,1,0.9832204699516296,0.9823288440704345,0.04458048604428768,0.0,0.7095176577568054,,,,,,
vae,2,0.7414367198944092,0.7227885007858277,0.9324113249778747,8.141136681894673e-10,0.5978017449378967,,,,,,
vae,3,0.5843729734420776,0.5661548018455506,0.9109084486961365,2.6854143908572325e-10,0.5581972002983093,,,,,,
vae,4,0.5430240035057068,0.5279513955116272,0.7536299467086792,6.0401213219409e-12,0.5004174709320068,,,,,,
vae,5,0.47581635117530824,0.45583996176719666,0.9988191843032836,1.1143982991609902e-09,0.46730107069015503,,,,,,
vae,6,0.4393826603889465,0.4164158642292023,1.14833984375,3.620090563579391e-11,0.46127405762672424,,,,,,
vae,7,0.4135113418102264,0.3900296151638031,1.1740863800048829,5.67893819556492e-09,0.45222678780555725,,,,,,
vae,8,0.40835275053977965,0.3863316893577576,1.1010534763336182,3.1454654874675524e-11,0.43028539419174194,,,,,,
vae,9,0.3745305359363556,0.34763769507408143,1.3446420431137085,4.119491248122387e-10,0.4068387448787689,,,,,,
vae,10,0.3471991539001465,0.32024959325790403,1.3474783301353455,2.4562831768548676e-09,0.3821362853050232,,,,,,
vae,11,0.34599885940551756,0.31988624334335325,1.3056310892105103,7.758832263476956e-09,0.3749532103538513,,,,,,
vae,12,0.3196720242500305,0.28967222571372986,1.499990200996399,2.15638622791392e-09,0.35443657636642456,,,,,,
vae,13,0.3017681479454041,0.27222036719322207,1.4773891925811768,7.039191366950415e-10,0.32834166288375854,,,,,,
vae,14,0.280782014131546,0.2487846940755844,1.5998660802841187,2.708124877126572e-10,0.30842941999435425,,,,,,
vae,15,0.2706820726394653,0.23969078361988067,1.549564504623413,4.529695622063068e-09,0.30368179082870483,,,,,,
vae,16,0.2673537790775299,0.23656131625175475,1.5396230220794678,2.829899203860009e-10,0.2991824150085449,,,,,,
vae,17,0.2652811884880066,0.23577520549297332,1.4752989530563354,2.2260912765914576e-10,0.29694363474845886,,,,,,
vae,18,0.2524368643760681,0.2214462697505951,1.5495298624038696,6.244140508441339e-10,0.29931640625,,,,,,
vae,19,0.24568844437599183,0.2157521516084671,1.4968146562576294,9.359701704653168e-10,0.29955798387527466,,,,,,
vae,20,0.24855308532714843,0.21785011887550354,1.5351482629776,4.337673602250458e-09,0.3006313443183899,,,,,,
vae,21,0.2510132670402527,0.22175428569316863,1.4629492044448853,1.8693249553532534e-09,0.3042500615119934,,,,,,
vae,22,0.24436284601688385,0.21315706372261048,1.5602892637252808,3.370672024827215e-09,0.30392971634864807,,,,,,
vae,23,0.24303897619247436,0.21238825619220733,1.532535982131958,6.498754867578782e-10,0.30740559101104736,,,,,,
